Text,Topic,Language
"Amei 😍","art","PORTUGUESE "
"Amei❤️","art","PORTUGUESE "
"Perfeita! ❤","art","PORTUGUESE "
"Que porta mais linda","art","PORTUGUESE "
"А миник  с фото есть в наличии?","art","RUSSIAN "
"So eine schöne Aufnahme 💛","art","RUSSIAN "
"Wow wow wow 💙","art","ENGLISH "
"Wow!! Sometimes you just have to change your point of view ☺️","art","ENGLISH "
"Mein neues Lieblingsbild 😍 so schön 🙏🏼🙏🏼 und die Schuhe sind ein Traum, liebe den Kroko Look ❤️","art","ENGLISH "
"Wow was für ein tolles Bild von dir und die Schuhe gefallen mir richtig gut♥️","art","ENGLISH "
"Gorgeous 😍😍😍","art","ENGLISH "
"Amazing shot babe 🖤","art","ENGLISH "
"🌹☺️","art","ENGLISH "
"Eine coole Perspektive 😍","art","GERMAN "
"Χρόνια πολλά!!","art","GREEK "
"διδυμακιιι🤗❤️","art","GREEK "
"Hey gorgeous !🔥 Your instagram is amazing, we’d like to collaborate with you, DM us!💗","art","ENGLISH "
"Great pic! Love your style 💖","art","ENGLISH "
"+میتونم بیام؟
_ممکنه بازم برگردی؟ +آره ممکنه بازم برگردم .ولی...میشه الان بیام ؟الان دلم واست تنگ شده دلم میخواد پیشت باشم...میشه بیام؟
_هروقت خواستی بیا حتی اگه صدبارهم رفته باشی وحتی اگه بخوای بازم برگردی هروقت دلت تنگ شد بیا همیشه واست جاهست اینجا واسه همه بنده هایی که میرن وبرمیگردن همیشه جاهست غریبی نکن بیا بااومدنت خوشحالم میکنی....
+بهترازتو جایی نیست ولی چرا میرم رو نمیدونم تقصیر خودمه ولی دلم میخوادنرم ولی سخته موندن
_میدونم هیچ کس بهترازمن نمیفهمه +اونقدر قوی نیستم که تاابد بمونم 
_تاهروقت خواستی بمون یه روز اونقدر قوی میشه که دیگه نخوای بری
+کمکم میکنی
_رو کمکم حساب کن حتی وقتی که فکرمیکنی ازم خیلی دوری ...من همیشه میام +دوستت دارم
_منم دوستت دارم","art","ENGLISH "
"آنکه 
گمشده است بین هزار و یک شب 
شب قدر نیست ،آن تویی","art","ENGLISH "
"رد شدی از بغل مسجد و حالا باید
یا بچسبم به تو یا به مسلمانی خویش","art","ENGLISH "
"تمام آرزوی من اینست  که در تمام خاطره هایم
تو باشی..
قدم بزنی، بدوی، بخندی، بخوانی
برقصی، ببوسی، بمانی
آخ اگر که  بدانی که من چقدر عاشق این 
فعل ماندنم!!","art","PERSIAN "
"پرنده در قفس .... زیبا نمی خواند  گرچه برایت تمام لحظه ها را نغمه خوانی کند","art","PERSIAN "
"تو را من چشم در راهم شباهنگام...","art","PERSIAN "
"دوست داشتن آدما ترس میاره... ترس از دست دادن...!","art","PERSIAN "
"هرآنکه هستی بازآ...","art","PERSIAN "
"یَعنے اگہ مَن نبودَم
دنیـا عُقده هاشو
سَـر کـے خالـے مـےکَرد.","art","PERSIAN "
"آمده ام شاه پناهم بده...","art","PERSIAN "
"هعی...","art","PERSIAN "
"بهترين جايِ ك ادم ميتوني ارامش بگيره..#مسجد_ايا_صوفيا ♥️😍","art","PERSIAN "
"(: کمی","art","PERSIAN "
"تو می آیی... وتمام می شود این ثانیه ها","art","PERSIAN "
"امشـب دلم نه تـو را میخواهد 
و نه آمدنت را
امشـب دلم فقط یڪ سـوره میخواهد... یڪ سـوره ڪه مثل امَـن یُجیب 
شفا دهـد تمام دلتنگی هایم را 
و تمام شب بیداری هایم را ..
#امید_آذر","art","PERSIAN "
"صدایم کن به جان برمیگردم","art","PERSIAN "
"...
دستِ شب را می گیرم
و می برم تا خودِ صبح
و در این مسیر
هزار بار به تو فکر می کنم...
#فاطمه_سلاطین","art","PERSIAN "
"😁 گفته بودم که اگر بوسه دهی ...توبه کنم که دگربار گناهی نکنم
بوسه دادی و چو برخواست لبت از لب من...
توبه کردم که دگر بار توبه ی بیجا نکنم","art","PERSIAN "
"ماه شب های تاریک من بتاب...من جز تو روشنایی ندارم🌙","art","PERSIAN "
"Wonderful artwork 💗🎨","art","PERSIAN "
"Terrific w","art","ENGLISH "
"Answer to the riddle: Earth and second I wanna know how hard it was to drive that little thing with your knees up to you’re chest","art","PERSIAN "
"....Jeff I'm confused💆🏾‍♀️....I know it's a watch...but how¿¿¿ you know what...I'm gonna let myself out 👉🏾🚪🚶🏾‍♀️🏃🏾‍♀️","art","ENGLISH "
"Hiyaaaa jeff❤️🖤","art","ENGLISH "
"looking super fly if u ask me","art","ENGLISH "
"you don’t reply to my comments anymore, are we not friends?😔 and is the answer time??","art","ENGLISH "
"i live for the iconick flics.","art","ENGLISH "
"🦅🔥","art","ENGLISH "
"Haha thats a dope little car fam","art","ENGLISH "
"Love it..🔥❤","art","ENGLISH "
"Oooooo🔥🔥🔥🔥","art","ENGLISH "
"We love a fire pic from Jeff. GO OFF🤩","art","ENGLISH "
"What cameraaa😍😍😍","art","ENGLISH "
"😊✌....","art","ENGLISH "
"Um .... your heart❤️ 🔥","art","ENGLISH "
"ur nose","art","ENGLISH "
"You didn’t lie on your story about this pic😤","art","ENGLISH "
"Vroom vroom👀","art","DUTCH "
"Hey Jeff 💋","art","ENGLISH "
"Ur cute","art","ENGLISH "
"🧡","art","ENGLISH "
"⏰⏱","art","ENGLISH "
"let me borrow that whip real fast","art","ENGLISH "
"You don’t reply to my comments anymore 😭","art","ENGLISH "
"Hi,","art","ENGLISH "
"I love you 🌺","art","ENGLISH "
"hope you had a good day yesterday and this pic is 🔥","art","ENGLISH "
"I love you, say it back!!!😭","art","ENGLISH "
"I feel like Jeff doesn’t love me anymore 😕 also idk the riddle jai I need you","art","ENGLISH "
"Time 🤪","art","ENGLISH "
"Time","art","ENGLISH "
"Refrigerator  and or time? Right","art","ENGLISH "
"jeff take more pics in the dirt it make u look hot- 🤭😌","art","ENGLISH "
"Heartbeat tf","art","ENGLISH "
"Timeeeeeeee","art","ENGLISH "
"Ooo I see that new pfp","art","ENGLISH "
"Why do you look so small😂😂","art","ENGLISH "
"This reminds me of Mario Kart 50cc idk why🤣💕","art","ENGLISH "
"🤩🤩.","art","ENGLISH "
"Also I know the answer to the riddle is ‘watch’ but I can’t stop singing ‘this a Rollie, not a stopwatch, shit don't ever stop.’ 😂","art","ENGLISH "
"ok jeff i see you","art","ENGLISH "
"Brandon’s runs","art","ENGLISH "
"Nick in his "Run it" freestyle😂","art","ENGLISH "
"🔥🤤","art","ENGLISH "
"🎶 turn your faceeee, towards the sunnnn, let the shadows, fall behind yoouuuu 🎶","art","ENGLISH "
"Ur gonna make my brain hurt with these riddles😔","art","ENGLISH "
"U be leaving em in the dust🏁","art","ENGLISH "
"Woahh","art","ENGLISH "
"you not gunna give pic creds😗","art","ENGLISH "
"time???","art","ENGLISH "
"The refrigerator 😃","art","ENGLISH "
"wowe🤤","art","XHOSA "
"My moms mouth when I fail to complete washing the dishes","art","ENGLISH "
"Woh that’s confusing bro ,, but  you look cute in every single picture !!! 💕🖤","art","ENGLISH "
"I love youu🖤","art","ENGLISH "
"This is me chat? Is that you?😂💜","art","ENGLISH "
"Look at Jeff looking like a cool kid 🔥🔥","art","ENGLISH "
"It's time.","art","ENGLISH "
"go off friend 😂🔥🔥","art","ENGLISH "
"🙄🙄🙄","art","ENGLISH "
"Time?","art","ENGLISH "
"This pic is fire🔥","art","ENGLISH "
"confusing, that’s what it is","art","ENGLISH "
"That quote is just as good as this damn pic 🔥🖤","art","ENGLISH "
"oof 🔥❤️","art","ENGLISH "
"a watch!","art","ENGLISH "
"Okay no doubt this is definitely your best photo 🙌 straight fiya bro","art","ENGLISH "
"a watch 🤷‍♀️","art","ENGLISH "
"A river??","art","ENGLISH "
"I’m wearing camo pants right now ARE YOU COPYING ME 👀","art","ENGLISH "
"your heart","art","ENGLISH "
"ilysm 🔥😍","art","ENGLISH "
"WOAHHH 🤩🤩","art","ENGLISH "
"Yesssss 🖤","art","ENGLISH "
"You cute","art","ENGLISH "
"siiiiick","art","ENGLISH "
"Shadow","art","ENGLISH "
"Ohhhh danggg","art","SCOTS GAELIC "
"Why and how do you, b, and Noah look so good just standing in dirt 🖤","art","ENGLISH "
"you’re so beautiful","art","ENGLISH "
"this is fye🔥🔥🔥","art","ENGLISH "
"Omg Jeff😂","art","NORWEGIAN "
"Like give me some tips on how to be cute","art","ENGLISH "
"whoa 🤩","art","ENGLISH "
"your watch?","art","ENGLISH "
"Omg gorgeous xx❤️❤️😍😍🔥🔥","art","ENGLISH "
"Love ❤️","art","ENGLISH "
"amazing and gorgeous 🤩🤩😍😍😍😍","art","ENGLISH "
"😍❤","art","ENGLISH "
"Stunning 😍!","art","ENGLISH "
"Omg so beaut 💗","art","ENGLISH "
"😍😍🔥💓💓","art","ENGLISH "
"🔥Hey Gorgeous! DM us, we’d love to collaborate.😍🔥","art","ENGLISH "
"Wow so amazing!!😍💞✨","art","ENGLISH "
"Wow😍😍","art","ENGLISH "
"Soo so cute💙💙","art","ENGLISH "
"Incredible","art","ENGLISH "
"Stunning 😍😍","art","ENGLISH "
"﮼حساابكك ﮼حلووو ﮼مرريت ﮼الحجازيةة " 🌸🍂 ء","art","URDU "
"Stunning 😍😍😍","art","ENGLISH "
"Coll💙","art","ENGLISH "
"woww","art","INDONESIAN "
"💗","art","ENGLISH "
"🤩🤩🤩","art","ENGLISH "
"Whoa :0!!","art","ENGLISH "
"Fett cool 👌🏼😱","art","SWEDISH "
"Woahhh how cool!","art","ENGLISH "
"Aaa otra wawita💕💕💕✨","art","ENGLISH "
"Olha, essa segunda fotografia é uma boa perspectiva que nunca tinha visto. Seu churro.","art","ARABIC "
"This shot is really so awesome if you want we can share the post Direct message me 💌💌💌💌","art","ENGLISH "
"Sono sempre quelli a fare la differenza 😉","art","ITALIAN "
"I dettagli fanno sempre la differenza 😊","art","ITALIAN "
"Sono d’accordo con te! I dettagli sono molto importanti e fanno la differenza 😄","art","ITALIAN "
"Eh si sono sempre i dettagli,anche i più piccoli dettagli a fare la grande differenza","art","ITALIAN "
"Hai scelto degli accessori top!","art","ITALIAN "
"Concordo con le tue parole Daniele 🔝","art","ITALIAN "
"Esatto condivido a pieno 😉","art","ITALIAN "
"Esatto io adoro fare attenzione ai dettagli 😊","art","ITALIAN "
"💪","art","ENGLISH "
"Absolutely 💯💯💯","art","ENGLISH "
"😂😂😂! Love this","art","ENGLISH "
"Irrévérencieux mais j’adore ❤️❤️❤️❤️","art","ENGLISH "
"Jesus is alive 🙌","art","ENGLISH "
"Beautiful 😍 Check our bio if you want to be featured!","art","ENGLISH "
"Que precio tiene?","art","SPANISH "
"Precio por favor","art","SPANISH "
"Hola q precio tiene para iphone 8 plus?","art","SPANISH "
"Haces para iPhone X?","art","SPANISH "
"The shadowing is amazing. The one under neath the bike in the foreground 😭","art","ENGLISH "
"Amazing work! 😮","art","ENGLISH "
"🤗🤗🤗👍👍👍","art","ENGLISH "
"superb🙂👍👍🌹🌹","art","ENGLISH "
"I want it... i want it","art","ENGLISH "
"Waiting to see full painting 😍😍😍😍😍💯💯","art","ENGLISH "
"The shadowing in and outside of the shop is nuts👏","art","ENGLISH "
"یک از یکی قشنگتر...ادم از دیدنشون سیر نمیشه","art","ENGLISH "
"ino naranjishu darin?","art","ENGLISH "
"Wow 😲 this is stunning 🔥🔥","art","ENGLISH "
"So pretty!","art","ENGLISH "
"I’d like to convert to this elf religion pls and thanks","art","ENGLISH "
"Beautiful composition, flawless light, and one of the most beautiful artists around. Well done!","art","ENGLISH "
"Ooh elf jesus ALL PRAISE","art","ENGLISH "
"I love your light","art","ENGLISH "
"A queen 😍","art","ENGLISH "
"Wow. 😍","art","ENGLISH "
"Top!","art","ENGLISH "
"So beautiful 😍😍","art","ENGLISH "
"Amazing! Do check my page!😊♥️","art","ENGLISH "
"☀","art","ENGLISH "
"Nice 👍","art","ENGLISH "
"Nice click🔥🔥🔥looking so gorgeous🌹🌹🌹and so wonderfull🌷🌷🌷🌷and so awesome looks💋💋💋check out my recent post😃😃","art","ENGLISH "
"YAS MOM YOURE AMAZING","art","ENGLISH "
"So what’s next for you both?","art","ENGLISH "
"She looks AMAZING! 😍😍😍","art","ENGLISH "
"Was great chatting with you by BeeNerdish's table and I'm so happy you two won best duo!","art","ENGLISH "
"Piękna kobieta i cudowna 💗😍👍","art","ENGLISH "
"👌👌👌Super","art","POLISH "
"OH MY GOOD HE LOOKS SO CUTE 😂😂💙💙✨","art","ENGLISH "
"You should do some bonica posts :3","art","ENGLISH "
"Wh-
I-
BONNIE I WILL STRANGLE YOU IF YOU ASK SOMETHING STUPID LIKE THAT A G A I N!! YOU LOOK H A N D S M E!!! *k i s s  o n  c h e e k* 💞💖💚💛❤️🌸💓💘✨💙❣💗💌💟💜🍭💝💕","art","ENGLISH "
"No,you're not stupid, you're adorable❤️","art","ENGLISH "
"why does he look like those adorkable nerds? like I WANNA HUG HIM💕❤️","art","ENGLISH "
"*blushing* OMG DONT SAY THAT !!! YOU THE MOST ADORABLE AND CUTE BOI I HAVE EVER SEEN ♡w♡  mah favourite animatronic 😍🤩💗💘💕❤💓💖💗💙💚💛🧡💜💝💞💟❣","art","ENGLISH "
"Ohhh! you look like a smart bonnie and suuper cute😻❤️💚🐰. I like U;)","art","ENGLISH "
"Amazing Art !! 💙","art","ENGLISH "
"O m g That's???? Adorable???????","art","ENGLISH "
"0//////0 cute -////- (I absolutely love it ♡)","art","ENGLISH "
"AWEEEEE HES SUPER ADORBS!!! ❤💓💕💖💞","art","ENGLISH "
"W H A T  A  C U T I E-","art","ENGLISH "
"Awww this is so cute!! I honestly love how this looks!! Amazing💚💚","art","ENGLISH "
"I be crying cause I love Bonnie so much and this just 😩💖","art","ENGLISH "
"NO HE LOOKS ADORABLE OMFG I WILL DIE FOR HIM","art","ENGLISH "
"OH GOSH HE LOOKS SO HANDSOME BABY BOY I LOVE HIM AND HIS GLASSES , THEY LOOK SO GOOD RAYE ASHSSHSH 💖💘💗💕💗💖","art","ENGLISH "
"He looks perfect with glasses! And he looks really ADORABLE BOI!💕💕💕","art","ENGLISH "
"Looks so fing awesome","art","ENGLISH "
"UGH CRIES OVER THIS FOR THE REST OF MY LIFE 💚💚💚💚💚","art","ENGLISH "
"No","art","ENGLISH "
"YES I STAN THE BONNIE HAVING GLASSES HEADCANON 😭😭😭💞💞💞💞💞","art","ENGLISH "
"OMFG THIS IS SO CUTE I SCREAMED BECAUSE OF THAT CUTIE PIE OMG AHHHHHH-💕💕💕💕💕💕💕💖💖💖💖💖💖💖💕💕💕💕💕💕💕💕💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💕💕💕💕💕💕💕💕💕","art","ENGLISH "
"No, u look cute uwu ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️","art","ENGLISH "
"THIS IS SUCH A VALID HEADCANON I LOVE HIM AHSKSSJ","art","ENGLISH "
"HECKING BOOOOOYYYY. HES SO GREAT OH GOODNESS. I LOVE 💕💖💖💕💖💕💖","art","ENGLISH "
"AHHHHHH!! ❤️❤️❤️❤️❤️❤️ HE DESERVES ALL THE ÔwÔ's","art","ENGLISH "
"NOOOOOOOO YOURE CUTEE 💖💖💖","art","ENGLISH "
"He doesn't look stupid, he looks EVEN ADORABLE bon!!! >∆<)///💕💕💕","art","ENGLISH "
"a cutie","art","ENGLISH "
"HOW COULD YOU SAY THAT. YOU ARE A💕M💞A💘Z💓I💗N💖G💝","art","ENGLISH "
"AAAAA LOOK AT THIS CUTE BUNNY BOI💜💜","art","ENGLISH "
"AWWWWWW BONNIE IS SO CUTEEEEEEEEEE😍😍😍😍😍😍😍💝💝💝💝💝💝💝💜💜💜💜💜💜💙💙💙💙💙💛💛💛💛💛💛💚💚💚💚💚💚","art","ENGLISH "
"WE STAN GLASSES HERE AND BONNIE LOOKS SO CUTE SKJDDDKJSJ","art","ENGLISH "
"ASKWHSBWIE HE LOOKS SOO FKIN CUTEEEE AHSJSJAJS","art","ENGLISH "
"ADORABLE ADORABLE ADORABLE","art","ENGLISH "
"Noooo you look cute bonnie x3","art","ENGLISH "
"BONNIE IS GLASSES IS THE THING I DIDN'T KNOW I NEEDED UNTIL I HAD IT, NOW I NEED MORE OF IT","art","ENGLISH "
"He's so cutee!!","art","ENGLISH "
"No you look cute as a bunny","art","ENGLISH "
"No u look cute and beautiful","art","ENGLISH "
"🎥🤩🔥","art","ENGLISH "
"😱💜💜💜😍","art","ENGLISH "
"Aslında hayata dair her sahnemin bir müziği ya da bir şarkısı vardır.Duyabilene...","art","ENGLISH "
"Sözün bittiği yer ✌","art","ENGLISH "
"o iki renk uyumunu güzel aylamışsinız demektir elinize saglık⚘","art","ENGLISH "
"Anyone else get strong heathers vibes (and of course i mean the musicall~10 x better)","art","TURKISH "
"Fricken hot","art","ENGLISH "
"Heathers Vibes 🙌","art","ENGLISH "
"i can't believe this you have such an amazing talent and you waste it on this bullshit i- yeah that's it i'm leaving","art","ENGLISH "
